X,Y,CCN,REPORT_DAT,SHIFT,METHOD,OFFENSE,BLOCK,XBLOCK,YBLOCK,WARD,ANC,DISTRICT,PSA,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,LATITUDE,LONGITUDE,BID,START_DATE,END_DATE,OBJECTID,OCTO_RECORD_ID
396169.170000002,137710.199999999,25044369,2025/03/28 01:54:18+00,EVENING,OTHERS,ROBBERY,1900 - 1999 BLOCK OF N STREET NW,396169.17,137710.2,2,2B,2,208,Cluster 6,010700 2,010700,Precinct 17,38.9072424615,-77.0441670329,GOLDEN TRIANGLE,2025/03/28 00:45:00+00,2025/03/28 00:46:00+00,711116536,
396522.700000003,137709.93,25044458,2025/03/28 05:54:37+00,MIDNIGHT,OTHERS,THEFT F/AUTO,1700 - 1799 BLOCK OF N STREET NW,396522.7,137709.93,2,2B,2,208,Cluster 6,010700 2,010700,Precinct 17,38.9072414989,-77.0400910561,,2025/03/28 05:22:00+00,,711116537,
399692.789999999,136918.379999999,25044539,2025/03/28 17:36:49+00,DAY,OTHERS,SEX ABUSE,700 - 899 BLOCK OF 2ND STREET NE,399692.79,136918.38,6,6C,1,104,Cluster 25,008301 1,008301,Precinct 83,38.9001177623,-77.003541582,CAPITOL HILL,2025/03/28 09:40:00+00,2025/03/28 10:40:00+00,711116538,
397694.829999998,146283.34,25045311,2025/03/29 18:04:11+00,DAY,OTHERS,THEFT/OTHER,7816 - 7899 BLOCK OF GEORGIA AVENUE NW,397694.83,146283.34,4,4A,4,401,Cluster 16,001600 1,001600,Precinct 62,38.9844770368,-77.0266059526,,2025/03/29 17:25:00+00,2025/03/29 17:27:00+00,711116539,
400212.850000001,137949.329999998,25421074,2025/03/25 22:31:35+00,EVENING,OTHERS,THEFT F/AUTO,1300 - 1399 BLOCK OF 5TH STREET NE,400212.85,137949.33,5,5D,5,501,Cluster 23,008803 2,008803,Precinct 76,38.9094049494,-76.9975459006,,2025/03/16 19:50:00+00,2025/03/16 20:00:00+00,711117279,
395499.25,139592.960000001,25041196,2025/03/22 14:56:10+00,DAY,OTHERS,THEFT/OTHER,2600 - 2649 BLOCK OF CONNECTICUT AVENUE NW,395499.25,139592.96,3,3C,2,204,Cluster 15,000501 1,000501,Precinct 136,38.9241998122,-77.0519031245,,2025/03/22 13:50:00+00,2025/03/22 13:53:00+00,711118387,
392544.93,140656.539999999,25044683,2025/03/28 17:45:09+00,DAY,OTHERS,THEFT F/AUTO,3300 - 3399 BLOCK OF NEW MEXICO AVENUE NW,392544.93,140656.54,3,3B,2,205,Cluster 14,000803 2,000803,Precinct 10,38.9337607693,-77.0859841914,,2025/03/28 15:55:00+00,2025/03/28 16:05:00+00,711118388,
398099.299999997,137916.59,25045904,2025/03/30 17:38:33+00,DAY,OTHERS,THEFT/OTHER,1400 - 1499 BLOCK OF 7TH STREET NW,398099.3,137916.59,2,2G,3,307,Cluster 7,004901 2,004901,Precinct 18,38.9091079868,-77.0219144344,,2025/03/30 16:43:00+00,,711119141,
397654.880000003,136665.079999998,25050953,2025/04/08 15:58:04+00,DAY,OTHERS,THEFT/OTHER,600 - 699 BLOCK OF 11TH STREET NW,397654.88,136665.08,2,2C,2,209,Cluster 8,005802 1,005802,Precinct 129,38.8978328702,-77.0270341747,DOWNTOWN,2025/04/08 15:36:00+00,2025/04/08 15:50:00+00,711119142,
400790.840000004,136927.600000001,25038873,2025/03/18 18:24:22+00,DAY,OTHERS,THEFT/OTHER,1100 - 1199 BLOCK OF H STREET NE,400790.84,136927.6,6,6A,1,104,Cluster 25,008402 1,008402,Precinct 82,38.9002005173,-76.9908830183,,2025/03/18 13:38:00+00,2025/03/18 14:15:00+00,711119883,
398272.8112,134773.931600001,25421020,2025/03/21 11:01:32+00,DAY,OTHERS,THEFT/OTHER,601 - 899 BLOCK OF 6TH STREET SW,398272.81122835,134773.931610501,6,6D,1,103,Cluster 9,010202 2,010202,Precinct 142,38.8807981271,-77.0199060071,SOUTHWEST,2024/09/01 19:00:00+00,2024/09/10 03:14:00+00,711120247,
399694.960299999,135301.3651,25421190,2025/04/10 10:30:31+00,MIDNIGHT,OTHERS,THEFT/OTHER,300 - 399 BLOCK OF 2ND STREET SE,399694.96025367,135301.36514699,6,6B,1,106,Cluster 26,006500 1,006500,Precinct 89,38.885551095,-77.0035158449,CAPITOL HILL,2025/04/07 02:10:00+00,2025/04/07 02:11:00+00,711120248,
402769.240000002,139469.949999999,25045844,2025/03/30 15:14:32+00,DAY,OTHERS,MOTOR VEHICLE THEFT,2500 - 2599 BLOCK OF 28TH STREET NE,402769.24,139469.95,5,5C,5,503,Cluster 22,011100 1,011100,Precinct 71,38.9230988614,-76.9680653258,,2025/03/05 15:51:00+00,2025/03/30 15:10:00+00,711121001,
395405.920000002,139798.649999999,25045915,2025/03/30 18:17:19+00,DAY,OTHERS,ROBBERY,2700 - 2798 BLOCK OF CONNECTICUT AVENUE NW,395405.92,139798.65,3,3C,2,204,Cluster 15,000501 1,000501,Precinct 136,38.9260522496,-77.0529807924,,2025/03/30 16:13:00+00,2025/03/30 18:17:00+00,711121002,
397231.450000003,144037.440000001,25053244,2025/04/13 01:54:21+00,EVENING,OTHERS,THEFT/OTHER,1306 - 1399 BLOCK OF FORT STEVENS DRIVE NW,397231.45,144037.44,4,4A,4,402,Cluster 17,001804 3,001804,Precinct 60,38.9642441135,-77.031945149,,2025/04/12 21:29:00+00,2025/04/12 22:27:00+00,711121023,
402282.310000002,137359.289999999,25041998,2025/03/24 01:16:54+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,2100 - 2111 BLOCK OF MARYLAND AVENUE NE,402282.31,137359.29,5,5D,5,507,Cluster 23,008904 2,008904,Precinct 79,38.9040867267,-76.9736875824,,2025/03/23 01:00:00+00,2025/03/24 01:14:00+00,711121258,
394695.902400002,137288.23,25043044,2025/03/26 00:14:42+00,EVENING,OTHERS,THEFT F/AUTO,31ST STREET NW AND SOUTH STREET NW,394695.90236103,137288.23004483,2,2E,2,206,Cluster 4,000102 3,000102,Precinct 5,38.9034335535,-77.0611496083,GEORGETOWN,2025/03/25 21:10:00+00,2025/03/25 21:37:00+00,711121259,
397904.399999999,140846.07,25043598,2025/03/26 23:43:38+00,EVENING,OTHERS,THEFT/OTHER,3639 - 3649 BLOCK OF GEORGIA AVENUE NW,397904.4,140846.07,1,1E,4,409,Cluster 2,003100 2,003100,Precinct 43,38.9354972411,-77.0241705089,,2025/03/26 19:46:00+00,2025/03/26 20:29:00+00,711121260,
400930.57,136784.23,25041426,2025/03/22 23:40:25+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,1200 - 1299 BLOCK OF G STREET NE,400930.57,136784.23,6,6A,1,104,Cluster 25,008402 1,008402,Precinct 82,38.898908852,-76.9892723737,,2025/03/22 22:41:00+00,2025/03/22 23:18:00+00,711121757,
396746.969999999,137976.41,25042573,2025/03/25 01:07:09+00,EVENING,OTHERS,THEFT/OTHER,1600 - 1699 BLOCK OF P STREET NW,396746.97,137976.41,2,2B,2,208,Cluster 6,005303 2,005303,Precinct 15,38.9096429011,-77.0375066283,,2025/03/24 23:56:00+00,2025/03/25 00:29:00+00,711121758,
401616.170000002,137261.09,25043671,2025/03/26 22:16:45+00,EVENING,OTHERS,THEFT/OTHER,1000 - 1099 BLOCK OF BLADENSBURG ROAD NE,401616.17,137261.09,5,5D,5,506,Cluster 23,008802 1,008802,Precinct 77,38.9032035838,-76.9813676437,,2025/03/26 21:58:00+00,2025/03/26 22:15:00+00,711121759,
401014.039999999,141739.84,25047325,2025/04/01 23:09:41+00,EVENING,OTHERS,THEFT F/AUTO,4400 - 4499 BLOCK OF 13TH STREET NE,401014.04,141739.84,5,5A,4,405,Cluster 20,009503 3,009503,Precinct 67,38.9435504966,-76.98830281,,2025/03/24 21:30:00+00,2025/03/25 16:30:00+00,711122235,
399216.219999999,144526.780000001,25050849,2025/04/08 13:59:03+00,DAY,OTHERS,MOTOR VEHICLE THEFT,6500 - 6527 BLOCK OF NORTH CAPITOL STREET,399216.22,144526.78,4,4B,4,406,Cluster 19,009505 2,009505,Precinct 64,38.9686562222,-77.0090442717,,2025/04/08 12:09:00+00,,711122258,
397122.600000001,139623.510000002,25052798,2025/04/12 00:08:58+00,EVENING,OTHERS,THEFT F/AUTO,1400 - 1499 BLOCK OF FAIRMONT STREET NW,397122.6,139623.51,1,1A,3,304,Cluster 2,003702 2,003702,Precinct 36,38.9244818313,-77.033182611,,2025/04/10 16:30:00+00,2025/04/10 16:40:00+00,711122385,
399831.314999998,128349.556299999,25054562,2025/04/15 15:20:50+00,DAY,OTHERS,MOTOR VEHICLE THEFT,4600 - 4699 BLOCK OF LIVINGSTON ROAD SE,399831.315005796,128349.556276539,8,8E,7,708,Cluster 39,009811 1,009811,Precinct 125,38.8229262554,-77.0019425343,,2025/04/15 14:38:00+00,,711122488,
403955.259999998,135871.870000001,25054740,2025/04/15 21:08:51+00,EVENING,OTHERS,THEFT/OTHER,3500 - 3531 BLOCK OF AMES STREET NE,403955.26,135871.87,7,7F,6,603,Cluster 32,009603 3,009603,Precinct 102,38.8906815738,-76.9544089536,,2025/04/15 20:36:00+00,,711122490,
397698.770000003,140840.309999999,25421306,2025/04/15 18:33:16+00,DAY,OTHERS,THEFT/OTHER,900 - 999 BLOCK OF SPRING ROAD NW,397698.77,140840.31,1,1A,4,408,Cluster 2,002900 1,002900,Precinct 42,38.9354448388,-77.0265422119,,2025/04/12 19:25:00+00,2025/04/12 19:27:00+00,711122491,
399610.399999999,140102.239999998,25054001,2025/04/14 17:32:47+00,DAY,OTHERS,MOTOR VEHICLE THEFT,100 - 379 BLOCK OF MICHIGAN AVENUE NE,399610.4,140102.24,5,5E,4,405,Cluster 21,002302 2,002302,Precinct 44,38.9287990063,-77.0044931979,,2025/04/14 12:16:00+00,2025/04/14 12:36:00+00,711122493,
400702.950000003,140622.34,25421318,2025/04/15 19:33:17+00,EVENING,OTHERS,THEFT/OTHER,1000 - 1199 BLOCK OF NEWTON STREET NE,400702.95,140622.34,5,5B,5,504,Cluster 22,009301 2,009301,Precinct 68,38.9334840318,-76.9918924512,,2025/04/10 16:01:00+00,2025/04/10 17:45:00+00,711122494,
397162.060000002,140182.43,25054732,2025/04/15 21:42:28+00,EVENING,OTHERS,THEFT/OTHER,3100 - 3299 BLOCK OF 14TH STREET NW,397162.06,140182.43,1,1A,3,302,Cluster 2,002802 1,002802,Precinct 39,38.9295168861,-77.0327298633,,2025/04/15 20:23:00+00,2025/04/15 20:45:00+00,711122495,
400489.770000003,128759.199999999,25054451,2025/04/15 06:01:56+00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,700 - 860 BLOCK OF SOUTHERN AVENUE SE,400489.77,128759.2,8,8E,7,706,Cluster 39,009811 2,009811,Precinct 125,38.8266163993,-76.9943596393,,2025/04/15 04:46:00+00,2025/04/15 05:45:00+00,711122497,
394459.18,141888.039999999,25054517,2025/04/15 14:01:27+00,DAY,OTHERS,THEFT/OTHER,4227 - 4399 BLOCK OF CONNECTICUT AVENUE NW,394459.18,141888.04,3,3F,2,203,Cluster 12,001303 1,001303,Precinct 34,38.9448686362,-77.0639158491,,2025/04/15 12:45:00+00,2025/04/15 12:54:00+00,711122499,
397324.140000001,139395.57,25052656,2025/04/15 18:45:26+00,DAY,OTHERS,THEFT/OTHER,1300 - 1399 BLOCK OF CLIFTON STREET NW,397324.14,139395.57,1,1B,3,304,Cluster 2,003600 1,003600,Precinct 23,38.9224291118,-77.030857533,,2025/04/08 22:00:00+00,2025/04/08 22:30:00+00,711122500,
401032.659999996,132836.920000002,25054804,2025/04/15 23:36:44+00,EVENING,OTHERS,THEFT F/AUTO,1300 - 1342 BLOCK OF VALLEY PLACE SE,401032.66,132836.92,8,8A,7,701,Cluster 28,007503 2,007503,Precinct 114,38.8633498372,-76.9881014096,,2025/04/15 21:51:00+00,2025/04/15 22:56:00+00,711122501,
401905.020000003,133555.23,25054609,2025/04/15 18:09:56+00,DAY,OTHERS,MOTOR VEHICLE THEFT,1800 - 1899 BLOCK OF MINNESOTA AVENUE SE,401905.02,133555.23,8,8A,6,607,Cluster 34,007601 3,007601,Precinct 140,38.8698192116,-76.9780478495,,2025/04/15 16:24:00+00,2025/04/15 17:08:00+00,711122502,
402434.981299996,133814.297899999,25421304,2025/04/15 18:33:28+00,DAY,OTHERS,THEFT/OTHER,1500 - 1599 BLOCK OF WHITE PLACE SE,402434.981344213,133814.29791361,8,8A,6,607,Cluster 34,007601 2,007601,Precinct 133,38.8721516923,-76.9719400194,,2025/04/12 19:35:00+00,2025/04/13 02:35:00+00,711122503,
402318.270000003,136926.640000001,25054621,2025/04/15 17:42:03+00,DAY,OTHERS,MOTOR VEHICLE THEFT,2100 - 2399 BLOCK OF H STREET NE,402318.27,136926.64,5,5D,5,507,Cluster 23,008904 3,008904,Precinct 79,38.900189168,-76.9732744651,,2025/04/15 16:43:00+00,2025/04/15 17:38:00+00,711122504,
393720.859999999,140689.0,25421319,2025/04/15 20:01:41+00,EVENING,OTHERS,THEFT/OTHER,3300 - 3399 BLOCK OF WISCONSIN AVENUE NW,393720.86,140689,3,3A,2,203,Cluster 15,000600 3,000600,Precinct 27,38.9340623694,-77.0724217259,,2025/03/02 22:25:00+00,2025/03/30 21:25:00+00,711122505,
397769.619999997,144596.23,25053645,2025/04/15 23:37:18+00,EVENING,OTHERS,THEFT/OTHER,6500 - 6599 BLOCK OF PINEY BRANCH ROAD NW,397769.62,144596.23,4,4B,4,402,Cluster 17,001901 4,001901,Precinct 59,38.969279362,-77.025737247,,2025/04/13 17:41:00+00,2025/04/13 18:32:00+00,711122506,
397330.259999998,139035.170000002,25054525,2025/04/15 16:01:54+00,DAY,OTHERS,THEFT/OTHER,1300 - 1399 BLOCK OF W STREET NW,397330.26,139035.17,1,1B,3,305,Cluster 3,004401 2,004401,Precinct 22,38.9191825305,-77.0307855567,,2025/04/11 13:43:00+00,2025/04/15 14:56:00+00,711122507,
399352.57,134557.120000001,25045480,2025/03/30 02:59:22+00,EVENING,OTHERS,THEFT F/AUTO,900 - 999 BLOCK OF HALF STREET SE,399352.57,134557.12,6,8F,1,106,Cluster 27,007202 2,007202,Precinct 131,38.8788464615,-77.0074614853,CAPITOL RIVERFRONT,2025/03/29 23:07:00+00,2025/03/29 23:57:00+00,711122660,
399612.049999997,137531.800000001,25046592,2025/03/31 21:23:11+00,EVENING,OTHERS,THEFT/OTHER,100 - 208 BLOCK OF M STREET NE,399612.05,137531.8,6,6E,5,501,Cluster 25,010601 2,010601,Precinct 144,38.9056436347,-77.0044727163,NOMA,2025/03/31 19:03:00+00,2025/03/31 20:08:00+00,711122661,
402926.685099997,133517.4749,25047602,2025/04/08 15:32:02+00,DAY,OTHERS,MOTOR VEHICLE THEFT,2820 - 2899 BLOCK OF R STREET SE,402926.685056669,133517.474873335,7,7B,6,607,Cluster 34,007604 2,007604,Precinct 111,38.8694762915,-76.9662750402,,2025/03/27 13:00:00+00,2025/04/02 15:50:00+00,711122662,
401916.670000002,142043.989999998,25054721,2025/04/15 21:13:22+00,EVENING,OTHERS,THEFT F/AUTO,1950 - 1999 BLOCK OF MICHIGAN AVENUE NE,401916.67,142043.99,5,5A,4,405,Cluster 20,009400 1,009400,Precinct 67,38.9462888603,-76.9778899112,,2025/04/15 19:49:00+00,2025/04/15 21:09:00+00,711122852,
397904.399999999,140846.07,25052801,2025/04/12 00:29:04+00,EVENING,OTHERS,THEFT/OTHER,3639 - 3649 BLOCK OF GEORGIA AVENUE NW,397904.4,140846.07,1,1E,4,409,Cluster 2,003100 2,003100,Precinct 43,38.9354972411,-77.0241705089,,2025/04/11 23:38:00+00,2025/04/12 00:00:00+00,711122854,
397171.109999999,137408.25,25042809,2025/03/25 14:52:16+00,DAY,OTHERS,THEFT/OTHER,1100 - 1199 BLOCK OF VERMONT AVENUE NW,397171.11,137408.25,2,2C,2,207,Cluster 8,010100 3,010100,Precinct 17,38.9045261865,-77.0326140595,DOWNTOWN,2025/03/25 11:10:00+00,2025/03/25 14:38:00+00,711122947,
400232.916299999,135255.095600002,25045157,2025/03/29 12:16:28+00,DAY,OTHERS,THEFT/OTHER,600 - 669 BLOCK OF PENNSYLVANIA AVENUE SE,400232.916286169,135255.095578947,6,6B,1,107,Cluster 26,006500 1,006500,Precinct 89,38.8851343032,-76.9973154556,CAPITOL HILL,2025/03/29 11:45:00+00,2025/03/29 12:10:00+00,711123011,
397323.960000001,140549.760000002,25050175,2025/04/07 01:51:58+00,EVENING,OTHERS,THEFT/OTHER,3414 - 3435 BLOCK OF HOLMEAD PLACE NW,397323.96,140549.76,1,1A,4,408,Cluster 2,002900 2,002900,Precinct 42,38.9328264152,-77.0308641087,,2025/04/06 17:00:00+00,2025/04/06 20:15:00+00,711123107,
398273.969999999,137783.199999999,25039895,2025/03/20 04:45:36+00,MIDNIGHT,OTHERS,THEFT F/AUTO,1300 - 1399 BLOCK OF 6TH STREET NW,398273.97,137783.2,2,2G,3,308,Cluster 7,004802 2,004802,Precinct 18,38.9079067241,-77.0199002126,,2025/03/20 03:15:00+00,2025/03/20 04:18:00+00,711123147,
400212.850000001,137949.329999998,25049681,2025/04/06 01:21:26+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,1300 - 1399 BLOCK OF 5TH STREET NE,400212.85,137949.33,5,5D,5,501,Cluster 23,008803 2,008803,Precinct 76,38.9094049494,-76.9975459006,,2025/04/06 00:37:00+00,2025/04/06 01:22:00+00,711123321,
399489.600000001,137576.25,25044734,2025/03/28 18:40:18+00,DAY,OTHERS,THEFT/OTHER,1200 - 1229 BLOCK OF 1ST STREET NE,399489.6,137576.25,6,6E,5,501,Cluster 25,010601 2,010601,Precinct 144,38.9060439932,-77.0058844882,NOMA,2025/03/28 18:22:00+00,2025/03/28 18:40:00+00,711123362,
397229.100000001,138753.34,25046414,2025/03/31 15:02:42+00,DAY,OTHERS,THEFT/OTHER,1921 - 1999 BLOCK OF 14TH STREET NW,397229.1,138753.34,1,1B,3,305,Cluster 3,004402 1,004402,Precinct 22,38.9166434001,-77.0319509248,,2025/03/31 14:13:00+00,2025/03/31 15:00:00+00,711123363,
397654.649999999,137253.460000001,25047002,2025/04/01 18:03:31+00,DAY,OTHERS,THEFT/OTHER,1000 - 1091 BLOCK OF 11TH STREET NW,397654.65,137253.46,2,2C,2,209,Cluster 8,010100 2,010100,Precinct 129,38.9031332069,-77.0270388351,DOWNTOWN,2025/03/31 01:30:00+00,2025/03/31 10:13:00+00,711123364,
398151.32,140977.170000002,25421215,2025/04/10 15:31:56+00,DAY,OTHERS,THEFT/OTHER,3644 - 3699 BLOCK OF WARDER STREET NW,398151.32,140977.17,1,1E,4,409,Cluster 2,003200 1,003200,Precinct 43,38.9366787833,-77.0213229036,,2025/03/25 01:45:00+00,2025/03/26 17:20:00+00,711123381,
397115.780000001,137977.23,25044866,2025/03/29 01:06:58+00,EVENING,OTHERS,THEFT/OTHER,1400 - 1499 BLOCK OF P STREET NW,397115.78,137977.23,2,2F,2,208,Cluster 7,005202 1,005202,Precinct 16,38.9096515756,-77.0332543444,,2025/03/28 20:50:00+00,2025/03/28 21:10:00+00,711123406,
397610.109999999,137008.120000001,25049656,2025/04/06 00:36:06+00,EVENING,OTHERS,THEFT/OTHER,1100 - 1199 BLOCK OF NEW YORK AVENUE NW,397610.11,137008.12,2,2C,2,209,Cluster 8,010100 2,010100,Precinct 129,38.9009229772,-77.0275514697,DOWNTOWN,2025/04/05 23:43:00+00,2025/04/06 00:07:00+00,711123407,
406429.170000002,136659.239999998,25051558,2025/04/09 20:19:14+00,EVENING,GUN,ROBBERY,600 - 699 BLOCK OF DIVISION AVENUE NE,406429.17,136659.24,7,7C,6,602,Cluster 31,007804 2,007804,Precinct 97,38.8977598792,-76.9258856077,,2025/04/08 19:25:00+00,2025/04/08 19:30:00+00,711123408,
399523.261200003,130103.1622,25046355,2025/03/31 13:16:26+00,DAY,OTHERS,ASSAULT W/DANGEROUS WEAPON,3600 - 3698 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,399523.261181511,130103.162230166,8,8D,7,707,Cluster 39,010400 1,010400,Precinct 124,38.8387234375,-77.0054912201,,2025/03/31 06:30:00+00,2025/03/31 09:00:00+00,711123487,
398944.840000004,137654.879999999,25054837,2025/04/16 01:05:37+00,EVENING,OTHERS,ROBBERY,1218 - 1299 BLOCK OF 1ST STREET NW,398944.84,137654.88,5,5E,3,308,Cluster 21,004600 1,004600,Precinct 19,38.9067518345,-77.0121652394,,2025/04/15 22:05:00+00,2025/04/15 23:55:00+00,711123536,
400643.560000002,138931.920000002,25054931,2025/04/16 03:13:15+00,MIDNIGHT,OTHERS,THEFT F/AUTO,901 - 1098 BLOCK OF BRENTWOOD ROAD NE,400643.56,138931.92,5,5C,5,505,Cluster 22,009102 3,009102,Precinct 72,38.9182562402,-76.992579017,,2025/04/16 03:01:00+00,2025/04/16 03:02:00+00,711123537,
403992.450000003,135998.82,25054787,2025/04/15 22:20:16+00,EVENING,OTHERS,BURGLARY,100 - 222 BLOCK OF 35TH STREET NE,403992.45,135998.82,7,7F,6,603,Cluster 32,009603 3,009603,Precinct 102,38.8918250184,-76.9539795385,,2025/04/15 13:00:00+00,2025/04/15 22:00:00+00,711123538,
398437.68,145006.41,25054690,2025/04/15 19:59:02+00,EVENING,OTHERS,THEFT/OTHER,6800 - 6899 BLOCK OF 4TH STREET NW,398437.68,145006.41,4,4B,4,401,Cluster 17,001702 1,001702,Precinct 63,38.972975803,-77.0180291704,,2025/04/15 18:59:00+00,2025/04/15 19:00:00+00,711123541,
398358.0,137782.879999999,25054524,2025/04/15 16:14:52+00,DAY,OTHERS,MOTOR VEHICLE THEFT,1300 - 1399 BLOCK OF 5TH STREET NW,398358,137782.88,2,2G,3,308,Cluster 7,004802 1,004802,Precinct 18,38.9079040025,-77.0189313904,,2025/04/15 13:34:00+00,2025/04/15 14:39:00+00,711123542,
402372.689999998,133517.2425,25054654,2025/04/15 19:48:49+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,2300 - 2345 BLOCK OF R STREET SE,402372.689984155,133517.242457335,8,8A,6,607,Cluster 34,007601 2,007601,Precinct 133,38.869475867,-76.9726588712,,2025/04/15 17:08:00+00,2025/04/15 19:06:00+00,711123546,
400702.950000003,140622.34,25054143,2025/04/14 18:42:14+00,DAY,OTHERS,THEFT/OTHER,1000 - 1199 BLOCK OF NEWTON STREET NE,400702.95,140622.34,5,5B,5,504,Cluster 22,009301 2,009301,Precinct 68,38.9334840318,-76.9918924512,,2025/04/10 18:02:00+00,,711123547,
402021.840000004,135279.16,25054429,2025/04/15 07:04:11+00,MIDNIGHT,KNIFE,ASSAULT W/DANGEROUS WEAPON,1900 - 1999 BLOCK OF C STREET SE,402021.84,135279.16,7,7F,1,107,Cluster 26,006804 1,006804,Precinct 80,38.8853487908,-76.9766966245,,2025/04/15 03:10:00+00,2025/04/15 19:08:00+00,711123548,
399537.130000003,128114.739799999,25054767,2025/04/16 00:22:59+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,4800 - 4899 BLOCK OF 1ST STREET SW,399537.130013523,128114.739764321,8,8D,7,708,Cluster 39,010900 2,010900,Precinct 126,38.8208108108,-77.0053301375,,2025/04/15 20:22:00+00,2025/04/15 22:21:00+00,711123549,
401498.969999999,138734.57,25421315,2025/04/15 19:33:35+00,EVENING,OTHERS,THEFT/OTHER,1500 - 1599 BLOCK OF NEW YORK AVENUE NE,401498.97,138734.57,5,5D,5,506,Cluster 23,008803 1,008803,Precinct 76,38.9164774036,-76.9827155922,,2025/04/09 20:37:00+00,2025/04/09 21:49:00+00,711123550,
399238.950000003,142381.809999999,25054555,2025/04/15 14:48:47+00,DAY,OTHERS,MOTOR VEHICLE THEFT,4700 - 4949 BLOCK OF NORTH CAPITOL STREET,399238.95,142381.81,5,5A,4,405,Cluster 19,009510 1,009510,Precinct 44,38.9493337981,-77.008779603,,2025/04/15 13:50:00+00,2025/04/15 14:49:00+00,711123551,
397886.890000001,139847.0,25054641,2025/04/15 18:02:16+00,DAY,OTHERS,MOTOR VEHICLE THEFT,700 - 999 BLOCK OF GRESHAM PLACE NW,397886.89,139847,1,1E,3,304,Cluster 2,003500 1,003500,Precinct 37,38.9264972701,-77.0243693919,,2025/04/14 22:30:00+00,2025/04/15 17:30:00+00,711123552,
396830.43,137253.620000001,25054705,2025/04/15 22:28:15+00,EVENING,OTHERS,THEFT/OTHER,1000 - 1099 BLOCK OF 16TH STREET NW,396830.43,137253.62,2,2C,2,207,Cluster 6,010100 1,010100,Precinct 17,38.9031320626,-77.0365410195,DOWNTOWN,2025/04/15 19:22:00+00,2025/04/15 21:35:00+00,711123553,
399029.399999999,136400.850000001,25421316,2025/04/15 19:33:28+00,EVENING,OTHERS,THEFT/OTHER,400 - 499 BLOCK OF NEW JERSEY AVENUE NW,399029.4,136400.85,6,6E,1,102,Cluster 8,005900 2,005900,Precinct 1,38.8954551825,-77.0111885512,DOWNTOWN,2025/04/01 15:00:00+00,2025/04/01 15:00:00+00,711123554,
395766.060000002,137407.120000001,25421298,2025/04/15 16:32:03+00,DAY,OTHERS,THEFT/OTHER,1100 - 1199 BLOCK OF 22ND STREET NW,395766.06,137407.12,2,2A,2,207,Cluster 5,005501 2,005501,Precinct 4,38.9045103621,-77.0488127655,,2025/02/20 22:20:00+00,2025/02/20 22:20:00+00,711123555,
399080.399999999,138304.32,25421309,2025/04/15 18:32:56+00,DAY,OTHERS,THEFT/OTHER,1 - 99 BLOCK OF R STREET NW,399080.4,138304.32,5,5E,3,308,Cluster 21,003302 2,003302,Precinct 19,38.9126023648,-77.0106031994,,2025/04/12 14:05:00+00,2025/04/12 14:05:00+00,711123556,
399564.32,141731.16,25054759,2025/04/15 21:38:05+00,EVENING,OTHERS,THEFT F/AUTO,100 - 199 BLOCK OF VICTOR STREET NE,399564.32,141731.16,5,5A,4,405,Cluster 19,009510 3,009510,Precinct 44,38.9434727819,-77.0050256658,,2025/04/15 21:21:00+00,2025/04/15 21:38:00+00,711123557,
396745.219999999,137321.02,25043432,2025/03/26 15:23:41+00,DAY,OTHERS,THEFT/OTHER,1600 - 1699 BLOCK OF L STREET NW,396745.22,137321.02,2,2C,2,207,Cluster 6,010700 1,010700,Precinct 17,38.9037389142,-77.0375236993,GOLDEN TRIANGLE,2025/03/26 13:30:00+00,2025/03/26 13:40:00+00,711123574,
400246.539999999,139229.039999999,25421023,2025/03/21 11:32:04+00,DAY,OTHERS,THEFT F/AUTO,500 - 799 BLOCK OF RHODE ISLAND AVENUE NE,400246.54,139229.04,5,5F,5,502,Cluster 21,009204 2,009204,Precinct 74,38.9209329952,-76.9971570051,,2025/02/08 19:30:00+00,2025/02/09 01:30:00+00,711123660,
395956.200000003,138385.199999999,25047672,2025/04/02 17:55:39+00,DAY,OTHERS,THEFT/OTHER,1700 - 1799 BLOCK OF 21ST STREET NW,395956.2,138385.2,2,2B,2,208,Cluster 6,005502 1,005502,Precinct 14,38.9133221373,-77.046626416,DUPONT CIRCLE,2025/04/02 16:59:00+00,2025/04/02 17:55:00+00,711123716,
397654.880000003,136665.079999998,25049037,2025/04/05 00:36:47+00,EVENING,OTHERS,THEFT/OTHER,600 - 699 BLOCK OF 11TH STREET NW,397654.88,136665.08,2,2C,2,209,Cluster 8,005802 1,005802,Precinct 129,38.8978328702,-77.0270341747,DOWNTOWN,2025/04/04 21:46:00+00,2025/04/04 22:12:00+00,711123717,
